"bron","text"
"BurgelijkWetboek07","In afwijking van lid 1 is de opdrachtgever of de wederpartij, bedoeld in lid 1, niet aansprakelijk indien hij in rechte aannemelijk maakt dat hem, gelet op de omstandigheden van het geval, niet kan worden verweten dat het loon, bedoeld in lid 1, niet is voldaan."
"BurgelijkWetboek07","Dit artikel is niet van toepassing op een natuurlijke persoon die niet handelt in de uitoefening van een beroep of bedrijf."
"BurgelijkWetboek07","Artikel II van Stb. 2016/420 bevat overgangsrecht m.b.t. deze wijziging"
"BurgelijkWetboek07","Indien arbeid wordt verricht in dienst van de werkgever ter uitvoering van een of meer tussen een opdrachtgever, opdrachtnemer of aannemer gesloten overeenkomsten, is, met inachtneming van de leden 2 tot en met 5, iedere opdrachtgever aansprakelijk voor de voldoening van het door de werkgever aan de werknemer verschuldigde loon. Indien arbeid wordt verricht in dienst van de werkgever ter uitvoering van een of meer overeenkomsten van goederenvervoer over de weg of overeenkomsten tot het doen vervoeren van goederen over de weg, zijn, met inachtneming van de leden 2 tot en met 5, de afzender, de opdrachtgever van de expediteur, de expediteur en de vervoerder die niet de vervoerovereenkomst heeft gesloten met de afzender, maar aan wie de vervoerder de uitvoering van het goederenvervoer over de weg heeft toevertrouwd, aansprakelijk voor de voldoening van het door de werkgever aan de werknemer verschuldigde loon. Voor de toepassing van dit artikel en de artikelen 616c tot en met 616e worden de in de vorige zin genoemde partijen aangemerkt als wederpartij."
"BurgelijkWetboek07","Een vordering op grond van lid 1 is telkens alleen mogelijk tegen de naast hogere opdrachtgever of de naast hogere wederpartij, indien een vordering op grond van artikel 616a dan wel een vordering tegen de naast lagere opdrachtgever of de naast lagere wederpartij niet is geslaagd doordat de werkgever of diens opdrachtgever onderscheidenlijk de naast lagere opdrachtgever of de wederpartij onderscheidenlijk de naast lagere wederpartij:"
"BurgelijkWetboek07","geen bekende woonplaats, of bekend werkelijk verblijf heeft;"
"BurgelijkWetboek07","niet in het handelsregister, bedoeld in artikel 2 van de Handelsregisterwet 2007, of een buitenlands register voor ondernemingen is ingeschreven;"
"BurgelijkWetboek07","in staat van faillissement is verklaard en het loon, bedoeld in lid 1, niet door vereffening van de overige baten kan worden voldaan;"
"BurgelijkWetboek07","bij een onherroepelijke rechterlijke uitspraak is veroordeeld tot de voldoening van het loon, bedoeld in lid 1, en de uitspraak niet ten uitvoer kan worden gelegd; of"
"BurgelijkWetboek07","voor zover het een opdrachtgever of de wederpartij betreft, niet aansprakelijk is voor het niet voldoen van het loon, bedoeld in lid 1."
"BurgelijkWetboek07","In afwijking van lid 1 is de opdrachtgever of de wederpartij, bedoeld in lid 1, niet aansprakelijk indien hij in rechte aannemelijk maakt dat hem, gelet op de omstandigheden van het geval, niet kan worden verweten dat het loon, bedoeld in lid 1, niet is voldaan."
"BurgelijkWetboek07","In afwijking van de volgorde op grond van lid 2 kan de werknemer de opdrachtgever, of de wederpartij, bedoeld in lid 1, die niet handelt in opdracht van een andere opdrachtgever of wederpartij aansprakelijk stellen voor de voldoening van het loon, bedoeld in lid 1, indien:"
"BurgelijkWetboek07","een vordering op grond van artikel 616a niet is geslaagd vanwege een omstandigheid als bedoeld in lid 2;"
"BurgelijkWetboek07","de werknemer de opdrachtgever of de wederpartij, bedoeld in de aanhef, op schriftelijke of elektronische wijze heeft meegedeeld dat hij een vordering op grond van artikel 616a lid 1 heeft ingesteld of dat hij die niet heeft kunnen instellen vanwege een omstandigheid als bedoeld in lid 2 onderdeel a;"
"BurgelijkWetboek07","de vordering, overeenkomstig lid 2, telkens is ingesteld tegen de naast hogere opdrachtgever of de naast hogere wederpartij; en"
"BurgelijkWetboek07","die vordering na een jaar niet is voldaan, te rekenen vanaf de dag na de dag waarop de mededeling, bedoeld in onderdeel b, is gedaan."
"BurgelijkWetboek07","In afwijking van lid 4 onderdeel d kan de werknemer zes maanden na de dag waarop de mededeling, bedoeld in lid 4 onderdeel b, is gedaan, de opdrachtgever of de wederpartij, bedoeld in lid 1, die niet handelt in opdracht van een andere opdrachtgever of wederpartij aansprakelijk stellen voor de voldoening van het loon, bedoeld in lid 1, indien de vordering inhoudt dat gedurende ten minste drie opeenvolgende maanden, minder dan de helft van het verschuldigde loon of minder dan 70 procent van het toepasselijke minimumloon, bedoeld in artikel 7 van de Wet minimumloon en minimumvakantiebijslag, is voldaan."
"BurgelijkWetboek07","Dit artikel is niet van toepassing op een natuurlijke persoon die niet handelt in de uitoefening van een beroep of bedrijf."
"BurgelijkWetboek07","Artikel II van Stb. 2016/420 bevat overgangsrecht m.b.t. deze wijziging"
"BurgelijkWetboek07","Indien de arbeid in Nederland wordt verricht, zijn de artikelen 616a, 616b en 616d tot en met 616f van toepassing, ongeacht het recht dat van toepassing is op de arbeidsovereenkomst, de overeenkomst van opdracht, de overeenkomst van aanneming van werk, de overeenkomst van goederenvervoer over de weg of de overeenkomst tot het doen vervoeren van goederen over de weg."
"BurgelijkWetboek07","Het eerste lid is niet van toepassing op het goederenvervoer over de weg waarbij de laad- en losplaats buiten Nederland zijn gelegen."
"BurgelijkWetboek07","Artikel II van Stb. 2016/420 bevat overgangsrecht m.b.t. deze wijziging"
"BurgelijkWetboek07","De opdrachtgever of de wederpartij die een vordering op grond van artikel 616b heeft voldaan, heeft verhaal op alle goederen van:"
"BurgelijkWetboek07","de werkgever; of"
"BurgelijkWetboek07","de opdrachtgever of de wederpartij tegen wie een vordering op grond van artikel 616a of 616b niet is geslaagd vanwege een omstandigheid als bedoeld in artikel 616b lid 2 onderdeel a, b of d."
"BurgelijkWetboek07","Artikel II van Stb. 2016/420 bevat overgangsrecht m.b.t. deze wijziging"
"BurgelijkWetboek07","Met het oog op het instellen van een vordering als bedoeld in artikel 616a of artikel 616b verstrekt iedere opdrachtgever, opdrachtnemer, aannemer, werkgever of iedere wederpartij, aan de werknemer desgevraagd schriftelijk of elektronisch de gegevens die betrekking hebben op de naam, woonplaats of het werkelijk verblijf van:"
"BurgelijkWetboek07","de opdrachtgever, opdrachtnemer, aannemer of werkgever, met wie de opdrachtgever, opdrachtnemer, aannemer of werkgever, bedoeld in de aanhef, een overeenkomst van opdracht of aanneming van werk heeft gesloten of iedere wederpartij; en"
"BurgelijkWetboek07","de opdrachtgever of de wederpartij, die niet handelt in opdracht van een andere opdrachtgever of wederpartij."
"BurgelijkWetboek07","Indien de opdrachtgever, opdrachtnemer, aannemer of wederpartij, niet tevens zijnde de werkgever, de gegevens, bedoeld in lid 1, niet binnen twee weken na het verzoek van de werknemer verstrekt, kan de werknemer die opdrachtgever, opdrachtnemer, aannemer of wederpartij, in afwijking van de volgorde op grond van artikel 616b lid 2, aansprakelijk stellen op grond van artikel 616b."
"BurgelijkWetboek07","Artikel II van Stb. 2016/420 bevat overgangsrecht m.b.t. deze wijziging"
"BurgelijkWetboek07","Elk beding in strijd met de artikelen 616a tot en met 616e is nietig."
"BurgelijkWetboek07","Artikel IX van Stb. 2015/233 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De vastgestelde vorm van loon mag niet anders zijn dan:"
"BurgelijkWetboek07","geld;"
"BurgelijkWetboek07","indien die vorm van loon gewoonte is of wenselijk is wegens de aard van de onderneming van de werkgever: zaken, geschikt voor het persoonlijk gebruik van de werknemer en zijn huisgenoten, met uitzondering van alcoholhoudende drank en andere voor de gezondheid schadelijke genotmiddelen;"
"BurgelijkWetboek07","het gebruik van een woning, alsmede verlichting en verwarming daarvan;"
"BurgelijkWetboek07","diensten, voorzieningen en werkzaamheden door of voor rekening van de werkgever te verrichten, onderricht, kost en inwoning daaronder begrepen;"
"BurgelijkWetboek07","effecten, vorderingen, andere aanspraken en bewijsstukken daarvan en bonnen."
"BurgelijkWetboek07","Aan de in lid 1 onder b, c en d bedoelde zaken, diensten en voorzieningen mag geen hogere waarde worden toegekend dan die welke met de werkelijke waarde daarvan overeenkomt."
"BurgelijkWetboek07","Indien geen loon is vastgesteld, heeft de werknemer aanspraak op het loon dat ten tijde van het sluiten van de overeenkomst voor arbeid als de overeengekomene gebruikelijk was of, bij gebreke van een dergelijke maatstaf, op een loon dat met inachtneming van de omstandigheden van het geval naar billijkheid wordt bepaald."
"BurgelijkWetboek07","Indien het loon voor het geheel of voor een gedeelte bestaat in een bedrag dat afhankelijk is gesteld van enig gegeven dat uit de boeken, bescheiden of andere gegevensdragers van de werkgever moet kunnen blijken, heeft de werknemer het recht van de werkgever overlegging te verlangen van zodanige bewijsstukken, als hij nodig heeft om dat gegeven vast te kunnen stellen."
"BurgelijkWetboek07","Partijen kunnen bij schriftelijke overeenkomst overeenkomen aan wie, in afwijking van lid 1, overlegging van genoemde bewijsstukken zal geschieden. Als zodanig kunnen niet worden aangewezen werknemers die in dienst van de werkgever met de boekhouding zijn belast."
"BurgelijkWetboek07","Slechts aan de werknemer komt de bevoegdheid toe om ter vernietiging van een beding dat afwijkt van lid 1 of lid 2, tweede zin, een beroep op de vernietigingsgrond te doen."
"BurgelijkWetboek07","De overlegging van de bewijsstukken door of vanwege de werkgever geschiedt desverlangd onder de uitdrukkelijke verplichting tot geheimhouding door de werknemer en degene die hem overeenkomstig lid 2 vervangt; deze kan echter nimmer tot geheimhouding tegenover de werknemer worden verplicht, behoudens voor zover het betreft de winst in de onderneming van de werkgever of in een deel daarvan gemaakt."
"BurgelijkWetboek07","De voldoening van het in geld vastgestelde loon geschiedt in Nederlands wettig betaalmiddel of door girale betaling overeenkomstig artikel 114 van Boek 6."
"BurgelijkWetboek07","De voldoening van het in geld vastgestelde loon kan in buitenlands geld geschieden, indien dit overeengekomen is. De werknemer is echter bevoegd voldoening in Nederlands geld te verlangen met ingang van de tweede komende betaaldag. Indien omrekening nodig is, geschiedt deze naar de koers, bedoeld in de artikelen 124 en 126 van Boek 6."
"BurgelijkWetboek07","De voldoening van het in andere bestanddelen dan in geld vastgestelde loon geschiedt volgens hetgeen daarover is overeengekomen of, als daarover niets is overeengekomen, volgens het gebruik."
"BurgelijkWetboek07","Voldoening van het loon, anders dan bij artikel 620 is bepaald of, in andere vormen is vastgesteld dan door artikel 617 is toegestaan, is niet bevrijdend. De werknemer behoudt het recht om het verschuldigde loon of, zo dit in een andere vorm dan geld is vastgesteld, de waarde van de verschuldigde prestatie van de werkgever te vorderen zonder gehouden te zijn het bij de niet-bevrijdende voldoening ontvangene terug te geven."
"BurgelijkWetboek07","Niettemin kan de rechter bij toewijzing van de vordering van de werknemer de veroordeling beperken tot zodanig bedrag als hem met het oog op de omstandigheden billijk zal voorkomen, maar uiterlijk tot de som waarop de door de werknemer geleden schade zal worden vastgesteld."
"BurgelijkWetboek07","Een rechtsvordering van de werknemer op grond van dit artikel verjaart door verloop van zes maanden na de dag waarop de niet-bevrijdende voldoening plaatsvindt."
"BurgelijkWetboek07","De voldoening van in geld vastgesteld loon die niet met toepassing van artikel 114 van Boek 6 plaatsvindt, geschiedt hetzij ter plaatse waar de arbeid in de regel wordt verricht, hetzij ten kantore van de werkgever indien dit gelegen is in dezelfde gemeente als die waarin de meerderheid van de werknemers woont, hetzij aan de woning van de werknemer, ter keuze van de werkgever."
"BurgelijkWetboek07","De werkgever is verplicht het in geld naar tijdruimte vastgestelde loon te voldoen telkens na afloop van het tijdvak waarover het loon op grond van de overeenkomst moet worden berekend, met dien verstande dat het tijdvak voor voldoening niet korter is dan één week en niet langer is dan één maand."
"BurgelijkWetboek07","Het tijdvak na afloop waarvan het loon moet worden voldaan, kan bij schriftelijke overeenkomst worden verlengd, maar niet langer dan tot een maand wanneer het tijdvak waarover het loon op grond van de overeenkomst moet worden berekend, een week of korter is, en tot niet langer dan tot een kwartaal wanneer het tijdvak waarover het loon op grond van de overeenkomst moet worden berekend, een maand of langer is."
"BurgelijkWetboek07","Slechts aan de werknemer komt de bevoegdheid toe om ter vernietiging van een beding dat afwijkt van dit artikel, een beroep op de vernietigingsgrond te doen."
"BurgelijkWetboek07","Indien het in geld vastgestelde loon afhankelijk is van de uitkomsten van de te verrichten arbeid, houdt de werkgever de betalingstermijnen aan die gelden voor het naar tijdruimte vastgestelde loon voor vergelijkbare arbeid, tenzij met inachtneming van artikel 623 andere termijnen zijn overeengekomen."
"BurgelijkWetboek07","Indien op de betaaldag het bedrag van het loon als genoemd in lid 1 nog niet te bepalen is, is de werkgever verplicht tot voldoening van een voorschot ten bedrage van het loon waarop de werknemer gemiddeld per betalingstermijn aanspraak kon maken over de drie maanden voorafgaande aan de betaaldag of, indien dat niet mogelijk is, ten bedrage van het voor vergelijkbare arbeid gebruikelijke loon."
"BurgelijkWetboek07","Schriftelijk kan worden overeengekomen dat het voorschot op een lager bedrag wordt gesteld, maar niet op minder dan drie vierde van het gemiddelde loon over drie maanden voorafgaande aan de betaaldag onderscheidenlijk van het voor vergelijkbare arbeid gebruikelijke loon."
"BurgelijkWetboek07","Voor zover het in geld vastgestelde loon bestaat in een bedrag dat afhankelijk is gesteld van enig gegeven dat uit de boeken, bescheiden of andere gegevensdragers van de werkgever moet kunnen blijken, is de werkgever tot voldoening verplicht telkens wanneer het bedrag van dat loon kan worden bepaald, met dien verstande dat ten minste eenmaal per jaar voldoening plaatsvindt."
"BurgelijkWetboek07","Slechts aan de werknemer komt de bevoegdheid toe om ter vernietiging van een beding dat afwijkt van dit artikel, een beroep op de vernietigingsgrond te doen."
"BurgelijkWetboek07","Voor zover het in geld vastgesteld loon of het gedeelte dat overblijft na aftrek van hetgeen door de werkgever overeenkomstig artikel 628 mag worden verrekend, en na aftrek van hetgeen waarop derden overeenkomstig artikel 633 rechten doen gelden, niet wordt voldaan uiterlijk de derde werkdag na die waarop ingevolge de artikelen 623 en 624 lid 1 de voldoening had moeten geschieden, heeft de werknemer, indien dit niet-voldoen aan de werkgever is toe te rekenen, aanspraak op een verhoging wegens vertraging. Deze verhoging bedraagt voor de vierde tot en met de achtste werkdag vijf procent per dag en voor elke volgende werkdag een procent, met dien verstande dat de verhoging in geen geval de helft van het verschuldigde te boven zal gaan. Niettemin kan de rechter de verhoging beperken tot zodanig bedrag als hem met het oog op de omstandigheden billijk zal voorkomen."
"BurgelijkWetboek07","Van dit artikel kan niet ten nadele van de werknemer worden afgeweken."
"BurgelijkWetboek07","De werkgever is verplicht bij elke voldoening van het in geld vastgestelde loon de werknemer een schriftelijke of elektronische opgave te verstrekken van het loonbedrag, van de gespecificeerde bedragen waaruit dit is samengesteld, van de gespecificeerde bedragen die op het loonbedrag zijn ingehouden, alsmede van het bedrag van het uurloon waarop een persoon van de leeftijd van de werknemer ingevolge het bepaalde bij of krachtens de Wet minimumloon en minimumvakantiebijslag recht heeft, tenzij zich ten opzichte van de vorige voldoening in geen van deze bedragen een wijziging heeft voorgedaan."
"BurgelijkWetboek07","De opgave vermeldt voorts de naam van de werkgever en van de werknemer, de termijn waarover het loon is berekend, de overeengekomen arbeidsduur, of er sprake is van een arbeidsovereenkomst voor onbepaalde tijd die schriftelijk is aangegaan, en of sprake is van een oproepovereenkomst als bedoeld in artikel 628a, lid 9 en 10."
"BurgelijkWetboek07","De werkgever verstrekt de elektronische opgave op zodanige wijze dat deze door de werknemer kan worden opgeslagen en voor hem toegankelijk is ten behoeve van latere kennisneming."
"BurgelijkWetboek07","Voor het verstrekken van een elektronische opgave is uitdrukkelijke instemming van de werknemer vereist."
"BurgelijkWetboek07","Van dit artikel kan niet ten nadele van de werknemer worden afgeweken."
"BurgelijkWetboek07","De werkgever is verplicht het naar tijdruimte vastgestelde loon te voldoen indien de werknemer de overeengekomen arbeid geheel of gedeeltelijk niet heeft verricht, tenzij het geheel of gedeeltelijk niet verrichten van de overeengekomen arbeid in redelijkheid voor rekening van de werknemer behoort te komen."
"BurgelijkWetboek07","Indien de werknemer krachtens enige wettelijk voorgeschreven verzekering of krachtens enige verzekering of uit enig fonds waarin de deelneming is overeengekomen bij of voortvloeit uit de arbeidsovereenkomst, een geldelijke uitkering toekomt, wordt het loon verminderd met het bedrag van die uitkering."
"BurgelijkWetboek07","Indien het loon in geld op andere wijze dan naar tijdruimte is vastgesteld, zijn de bepalingen van dit artikel van toepassing, met dien verstande dat als loon wordt beschouwd het gemiddelde loon dat de werknemer, wanneer hij niet verhinderd was geweest, gedurende die tijd had kunnen verdienen."
"BurgelijkWetboek07","Het loon wordt echter verminderd met het bedrag van de onkosten die de werknemer zich door het niet-verrichten van de arbeid heeft bespaard."
"BurgelijkWetboek07","Van lid 1 kan voor de eerste zes maanden van de arbeidsovereenkomst bij schriftelijke overeenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan ten nadele van de werknemer worden afgeweken."
"BurgelijkWetboek07","In geval van elkaar opvolgende arbeidsovereenkomsten als bedoeld in artikel 668a kan een afwijking als bedoeld in lid 5 voor ten hoogste in totaal zes maanden worden overeengekomen."
"BurgelijkWetboek07","Bij collectieve arbeidsovereenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan kan de periode, bedoeld in lid 5, voor bij die overeenkomst of regeling te bepalen functies worden verlengd, mits de aan die functies verbonden werkzaamheden incidenteel van aard zijn en geen vaste omvang hebben."
"BurgelijkWetboek07","Bij regeling van Onze Minister van Sociale Zaken en Werkgelegenheid kan op verzoek van de Stichting van de Arbeid worden bepaald dat op bepaalde bedrijfstakken, of onderdelen daarvan, lid 5, 6 of 7 niet van toepassing is."
"BurgelijkWetboek07","Bij regeling van Onze Minister van Sociale Zaken en Werkgelegenheid kan worden bepaald dat de in lid 1 genoemde verplichting geheel of gedeeltelijk niet geldt indien het niet verrichten van de overeengekomen arbeid het gevolg is van bij die regeling te bepalen buitengewone omstandigheden en aan bij die regeling te bepalen voorwaarden wordt voldaan."
"BurgelijkWetboek07","Elk beding dat ten nadele van de werknemer afwijkt van dit artikel is nietig."
"BurgelijkWetboek07","Indien een arbeidsomvang van minder dan 15 uur per week is overeengekomen en de tijdstippen waarop de arbeid moet worden verricht niet zijn vastgelegd, dan wel indien sprake is van een oproepovereenkomst, heeft de werknemer voor iedere periode van minder dan drie uur waarin hij arbeid heeft verricht, recht op het loon waarop hij aanspraak zou hebben indien hij drie uur arbeid zou hebben verricht."
"BurgelijkWetboek07","Indien sprake is van een oproepovereenkomst, kan de werknemer door de werkgever niet verplicht worden aan de oproep om arbeid te verrichten gehoor te geven, indien de werkgever de tijdstippen waarop de arbeid moet worden verricht niet ten minste vier dagen van tevoren schriftelijk of elektronisch aan de werknemer bekendmaakt."
"BurgelijkWetboek07","Indien sprake is van een oproepovereenkomst en de werkgever binnen vier dagen voor de aanvang van het tijdstip van de arbeid de oproep om arbeid te verrichten ten dele dan wel volledig intrekt of de tijdstippen wijzigt, heeft de werknemer recht op het loon waarop hij aanspraak zou hebben indien hij de arbeid overeenkomstig de oproep zou hebben verricht. De oproep om arbeid te verrichten wordt schriftelijk of elektronisch ingetrokken of gewijzigd."
"BurgelijkWetboek07","De termijn van vier dagen, bedoeld in de leden 2 en 3, kan bij collectieve arbeidsovereenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan worden verkort, mits de termijn niet korter is dan 24 uur."
"BurgelijkWetboek07","Indien sprake is van een oproepovereenkomst, doet de werkgever steeds als de arbeidsovereenkomst 12 maanden heeft geduurd binnen een maand schriftelijk of elektronisch een aanbod voor een vaste arbeidsomvang, die ten minste gelijk is aan de gemiddelde omvang van de arbeid in die voorafgaande periode van 12 maanden, waarbij niet op grond van artikel 628, lid 5 of lid 7, of artikel 691, lid 7, ten nadele van de werknemer wordt afgeweken van artikel 628, lid 1. Het aanbod betreft een vaste arbeidsomvang die uiterlijk ingaat op de eerste dag nadat twee maanden zijn verstreken steeds nadat de arbeidsovereenkomst 12 maanden heeft geduurd. De termijn voor aanvaarding van het aanbod bedraagt een maand. Voor de berekening van de periodes, bedoeld in de eerste en tweede zin, worden arbeidsovereenkomsten, die elkaar met tussenpozen van ten hoogste zes maanden hebben opgevolgd, samengeteld."
"BurgelijkWetboek07","Het eerdere aanbod, dat de werkgever aan de werknemer heeft gedaan, op grond van lid 5, geldt ook voor arbeidsovereenkomsten die elkaar met tussenpozen van ten hoogste zes maanden opvolgen."
"BurgelijkWetboek07","De leden 5 en 6 zijn van overeenkomstige toepassing op elkaar opvolgende arbeidsovereenkomsten tussen een werknemer en verschillende werkgevers, die, ongeacht of inzicht bestaat in de hoedanigheid en geschiktheid van de werknemer, ten aanzien van de verrichte arbeid redelijkerwijze geacht moeten worden elkaars opvolger te zijn."
"BurgelijkWetboek07","Gedurende de periode waarin de werkgever de verplichting, bedoeld in lid 5 of 6, niet is nagekomen, heeft de werknemer recht op loon over de arbeidsomvang, bedoeld in lid 5."
"BurgelijkWetboek07","Van een oproepovereenkomst als bedoeld in dit artikel is sprake indien:"
"BurgelijkWetboek07","de omvang van de arbeid niet is vastgelegd als één aantal uren per tijdseenheid van:"
"BurgelijkWetboek07","ten hoogste een maand; of"
"BurgelijkWetboek07","ten hoogste een jaar en het recht op loon van de werknemer gelijkmatig is gespreid over die tijdseenheid; of"
"BurgelijkWetboek07","de werknemer op grond van artikel 628, lid 5 of lid 7, of artikel 691, lid 7, geen recht heeft op het naar tijdruimte vastgestelde loon, indien hij de overeengekomen arbeid niet heeft verricht."
"BurgelijkWetboek07","Bij algemene maatregel van bestuur kunnen nadere regels worden gesteld over wanneer sprake is van een oproepovereenkomst."
"BurgelijkWetboek07","Bij collectieve arbeidsovereenkomst of bij regeling door of namens een daartoe bevoegd bestuursorgaan kan bepaald worden dat lid 2, lid 3 en lid 5 niet van toepassing zijn voor bij die overeenkomst of regeling aangewezen functies, die als gevolg van klimatologische of natuurlijke omstandigheden gedurende een periode van ten hoogste negen maanden per jaar kunnen worden uitgeoefend en niet aansluitend door dezelfde werknemer kunnen worden uitgeoefend gedurende een periode van meer dan negen maanden per jaar."
"BurgelijkWetboek07","Van dit artikel kan niet ten nadele van de werknemer worden afgeweken."
"BurgelijkWetboek07","Dit artikel is van toepassing op arbeidsovereenkomsten waarvoor geldt dat de tijdstippen waarop de arbeid moet worden verricht geheel of grotendeels onvoorspelbaar zijn."
"BurgelijkWetboek07","De werknemer kan slechts verplicht worden arbeid te verrichten op de dagen en uren, bedoeld in artikel 655, lid 1, onder i, onder 2°."
"BurgelijkWetboek07","Artikel 628a, leden 2 tot en met 4 en lid 11, zijn van overeenkomstige toepassing op een arbeidsovereenkomst als bedoeld in lid 1."
"BurgelijkWetboek07","De werkgever mag de werknemer niet benadelen wegens de omstandigheid dat de werknemer in of buiten rechte de in dit artikel aan hem toegekende rechten geldend maakt, ter zake bijstand heeft verleend of een klacht hierover heeft ingediend."
"BurgelijkWetboek07","Voor zover het loon niet meer bedraagt dan het bedrag, bedoeld in artikel 17, eerste lid, van de Wet financiering sociale verzekeringen, met betrekking tot een loontijdvak van een dag, behoudt de werknemer voor een tijdvak van 104 weken recht op 70% van het naar tijdruimte vastgestelde loon, maar de eerste 52 weken ten minste op het voor hem geldende wettelijke minimumloon, indien hij de bedongen arbeid niet heeft verricht omdat hij in verband met ongeschiktheid ten gevolge van ziekte, zwangerschap of bevalling daartoe verhinderd was."
"BurgelijkWetboek07","In afwijking van lid 1 geldt het in dat lid bedoelde recht voor een tijdvak van zes weken voor de werknemer die:"
"BurgelijkWetboek07","doorgaans op minder dan vier dagen per week uitsluitend of nagenoeg uitsluitend diensten verricht ten behoeve van het huishouden van de natuurlijke persoon tot wie hij in dienstbetrekking staat; of"
"BurgelijkWetboek07","de in artikel 7, onderdeel a, van de Algemene Ouderdomswet bedoelde leeftijd heeft bereikt."
"BurgelijkWetboek07","Indien de ongeschiktheid wegens ziekte een aanvang heeft genomen voor de datum waarop de werknemer de in onderdeel b bedoelde leeftijd heeft bereikt, geldt vanaf die datum de in dit lid genoemde termijn, voor zover het totale tijdvak niet meer bedraagt dan 104 weken."
"BurgelijkWetboek07","De werknemer heeft het in lid 1 bedoelde recht niet:"
"BurgelijkWetboek07","indien de ziekte door zijn opzet is veroorzaakt of het gevolg is van een gebrek waarover hij in het kader van een aanstellingskeuring valse informatie heeft verstrekt en daardoor de toetsing aan de voor de functie opgestelde belastbaarheidseisen niet juist kon worden uitgevoerd;"
"BurgelijkWetboek07","voor de tijd, gedurende welke door zijn toedoen zijn genezing wordt belemmerd of vertraagd;"
"BurgelijkWetboek07","voor de tijd, gedurende welke hij, hoewel hij daartoe in staat is, zonder deugdelijke grond passende arbeid als bedoeld in artikel 658a lid 4 voor de werkgever of voor een door de werkgever aangewezen derde, waartoe de werkgever hem in de gelegenheid stelt, niet verricht;"
"BurgelijkWetboek07","voor de tijd, gedurende welke hij zonder deugdelijke grond weigert mee te werken aan door de werkgever of door een door hem aangewezen deskundige gegeven redelijke voorschriften of getroffen maatregelen die erop gericht zijn om de werknemer in staat te stellen passende arbeid als bedoeld in artikel 658a lid 4 te verrichten;"
"BurgelijkWetboek07","voor de tijd, gedurende welke hij zonder deugdelijke grond weigert mee te werken aan het opstellen, evalueren en bijstellen van een plan van aanpak als bedoeld in artikel 658a lid 3;"
"BurgelijkWetboek07","voor de tijd gedurende welke hij zonder deugdelijke grond zijn aanvraag om een uitkering als bedoeld in artikel 64, eerste lid, van de Wet werk en inkomen naar arbeidsvermogen later indient dan in dat artikel is voorgeschreven."
"BurgelijkWetboek07","In afwijking van lid 1 heeft de vrouwelijke werknemer het in dat lid bedoelde recht niet gedurende de periode dat zij zwangerschaps- of bevallingsverlof geniet overeenkomstig artikel 3:1, tweede en derde lid, van de Wet arbeid en zorg."
"BurgelijkWetboek07","Het loon wordt verminderd met het bedrag van enige geldelijke uitkering die de werknemer toekomt krachtens enige wettelijke voorgeschreven verzekering of krachtens enige verzekering of uit enig fonds waarin de werknemer niet deelneemt, voorzover deze uitkering betrekking heeft op de bedongen arbeid waaruit het loon wordt genoten. Het loon wordt voorts verminderd met het bedrag van de inkomsten, door de werknemer in of buiten dienstbetrekking genoten voor werkzaamheden die hij heeft verricht gedurende de tijd dat hij, zo hij daartoe niet verhinderd was geweest, de bedongen arbeid had kunnen verrichten."
"BurgelijkWetboek07","De werkgever is bevoegd de betaling van het in het lid 1 bedoelde loon op te schorten voor de tijd, gedurende welke de werknemer zich niet houdt aan door de werkgever schriftelijk gegeven redelijke voorschriften omtrent het verstrekken van de inlichtingen die de werkgever behoeft om het recht op loon vast te stellen."
"BurgelijkWetboek07","De werkgever kan geen beroep meer doen op enige grond het loon geheel of gedeeltelijk niet te betalen of de betaling daarvan op te schorten, indien hij de werknemer daarvan geen kennis heeft gegeven onverwijld nadat bij hem het vermoeden van het bestaan daarvan is gerezen of redelijkerwijs had behoren te rijzen."
"BurgelijkWetboek07","Artikel 628 lid 3 is van overeenkomstige toepassing."
"BurgelijkWetboek07","Van dit artikel kan ten nadele van de werknemer slechts in zoverre worden afgeweken dat bedongen kan worden dat de werknemer voor de eerste twee dagen van het in lid 1 of lid 2 bedoelde tijdvak geen recht op loon heeft."
"BurgelijkWetboek07","Voor de toepassing van de leden 1, 2 en 9 worden perioden, waarin de werknemer in verband met ongeschiktheid ten gevolge van ziekte, zwangerschap of bevalling verhinderd is geweest zijn arbeid te verrichten, samengeteld indien zij elkaar met een onderbreking van minder dan vier weken opvolgen, of indien zij direct voorafgaan aan en aansluiten op een periode waarin zwangerschaps- of bevallingsverlof wordt genoten als bedoeld in artikel 3:1, tweede en derde lid, van de Wet arbeid en zorg, tenzij de ongeschiktheid redelijkerwijs niet geacht kan worden voort te vloeien uit dezelfde oorzaak."
"BurgelijkWetboek07","Het tijdvak van 104 weken, bedoeld in lid 1, wordt verlengd:"
"BurgelijkWetboek07","met de duur van de vertraging indien de aanvraag, bedoeld in artikel 64, eerste lid, van de Wet werk en inkomen naar arbeidsvermogen later wordt gedaan dan in of op grond van dat artikel is voorgeschreven;"
